Count,WeightedCount,Goals,WeightedGoals,GoalProbability,WeightedProbabiliticGoals,y,x,event
62,1.21651481999584,2,0.117188456478184,0.096331301971796,0.117188456478184,42,92,Shot
58,1.24158660584094,2,0.0385479487815356,0.031047329763538,0.0385479487815356,44,92,Shot
53,1.71797425568539,2,0.00474687713706981,0.00276306651357591,0.00474687713706981,46,92,Shot
42,1.81957586507628,2,0.00143253658481794,0.000787291484962561,0.00143253658481794,48,92,Shot
35,1.41323496851072,1,0.0178654658134762,0.0126415395964217,0.0178654658134762,50,92,Shot
37,1.14779386833062,1,0.0939600380939106,0.0818614218862904,0.0939600380939106,52,92,Shot
33,1.20058036754007,1,0.181793161444221,0.151421067976237,0.181793161444221,54,92,Shot
25,1.1306163060107,1,0.129394977197188,0.11444640989988,0.129394977197188,56,92,Shot
20,0.807218320766817,1,0.0338815143151339,0.0419731731100306,0.0338815143151339,58,92,Shot
16,0.348538115591704,1,0.00326372625364948,0.00936404401024761,0.00326372625364948,60,92,Shot
12,0.078199507157872,1,0.000115656529265448,0.00147899307129848,0.000115656529265448,62,92,Shot
8,0.033129778242103,0,0,0,0,64,92,Shot
2,0.0425276531162082,0,0,0,0,66,92,Shot
1,0.0246818847892969,0,0,0,0,68,92,Shot
1,0.00529132964642324,0,0,0,0,70,92,Shot
1,0.000417308119319066,0,0,0,0,72,92,Shot
1,0.0000959689636802794,0,0,0,0,16,94,Shot
3,0.00238544893592077,0,0,0,0,18,94,Shot
8,0.0269420811873809,0,0,0,0,20,94,Shot
18,0.155344191622405,0,0,0,0,22,94,Shot
25,0.47592404121721,0,0,0,0,24,94,Shot
31,0.83800889345437,2,0.0013799101362533,0.00164665333152391,0.0013799101362533,26,94,Shot
37,1.09128014493701,2,0.0205669536844018,0.0188466305190487,0.0205669536844018,28,94,Shot
45,1.17491060692578,3,0.116406780150132,0.0990771378383558,0.116406780150132,30,94,Shot
49,1.21119425249758,4,0.254492663509751,0.210117132726618,0.254492663509751,32,94,Shot
55,1.33677357649477,5,0.223368119298981,0.167094954019578,0.223368119298981,34,94,Shot
55,1.26599895791762,6,0.0956702636040892,0.075568990800318,0.0956702636040892,36,94,Shot
61,1.43387604137894,7,0.100419451327132,0.0700335652659068,0.100419451327132,38,94,Shot
62,1.85472013494483,6,0.217254400507207,0.117135947582555,0.217254400507207,40,94,Shot
60,1.66795459743068,2,0.206063577716895,0.123542677980753,0.206063577716895,42,94,Shot
56,1.32875775727254,2,0.0757443190778259,0.0570038584258591,0.0757443190778259,44,94,Shot
50,1.36164654322506,2,0.0108592599511526,0.00797509456854524,0.0108592599511526,46,94,Shot
51,1.32927249695561,3,0.00111988096586847,0.000842476594101878,0.00111988096586847,48,94,Shot
43,1.17861402765415,1,0.00726355635689232,0.00616279476271745,0.00726355635689232,50,94,Shot
39,1.12589561447075,1,0.038201300717055,0.0339297002546833,0.038201300717055,52,94,Shot
32,1.06530789237761,1,0.0739115837915448,0.0693804902041838,0.0739115837915448,54,94,Shot
24,0.943036358148787,1,0.0526080718512036,0.0557858362475812,0.0526080718512036,56,94,Shot
18,0.808857386945554,1,0.0137751957466002,0.0170304382069363,0.0137751957466002,58,94,Shot
17,0.437817917190783,1,0.00132693207243273,0.00303078521990801,0.00132693207243273,60,94,Shot
11,0.127217839246749,0,0,0,0,62,94,Shot
6,0.104508337223907,0,0,0,0,64,94,Shot
3,0.14965461960735,0,0,0,0,66,94,Shot
1,0.0870140469848638,0,0,0,0,68,94,Shot
1,0.0186541672322339,0,0,0,0,70,94,Shot
1,0.00147118701069947,0,0,0,0,72,94,Shot
1,0.000345165787194209,0,0,0,0,16,96,Shot
4,0.00743427277125402,0,0,0,0,18,96,Shot
8,0.0646441721053009,0,0,0,0,20,96,Shot
20,0.273215058498554,0,0,0,0,22,96,Shot
29,0.667407803909908,0,0,0,0,24,96,Shot
38,1.03933696526053,2,0.00122946496209902,0.00118293200684038,0.00122946496209902,26,96,Shot
48,1.2036658773355,3,0.0197080634830243,0.0163733672725284,0.0197080634830243,28,96,Shot
46,1.12446072615829,4,0.124464784048312,0.110688422594842,0.124464784048312,30,96,Shot
54,0.97200439469401,5,0.322841125353403,0.332139573767086,0.322841125353403,32,96,Shot
64,0.976490519736535,8,0.366642736014308,0.375469836730449,0.366642736014308,34,96,Shot
70,0.915800633251899,9,0.20559047356115,0.224492609085804,0.20559047356115,36,96,Shot
64,1.21676610143206,9,0.121647776306839,0.0999763028931092,0.121647776306839,38,96,Shot
65,2.03557928493727,9,0.211681191826908,0.103990639614625,0.211681191826908,40,96,Shot
62,2.37204353364747,6,0.239428437701886,0.100937623743237,0.239428437701886,42,96,Shot
60,1.88021642758349,4,0.109586131138975,0.058283785595799,0.109586131138975,44,96,Shot
56,1.21227208960684,2,0.0194624788638591,0.0160545466902329,0.0194624788638591,46,96,Shot
